109.236.80.151
Sep/30/2020 20:01:16 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:56711->192.168.88.1:53, len 61
Sep/30/2020 20:01:17 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58535->192.168.88.1:53, len 61
Sep/30/2020 20:01:17 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58535->192.168.88.1:53, len 61
Sep/30/2020 20:01:21 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:54389->192.168.88.1:53, len 71
Sep/30/2020 20:01:21 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:54389->192.168.88.1:53, len 71
Sep/30/2020 20:01:41 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59616->192.168.88.1:53, len 77
Sep/30/2020 20:01:41 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59616->192.168.88.1:53, len 77
Sep/30/2020 20:01:53 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:138->192.168.88.255:138, len 229
Sep/30/2020 20:01:53 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:138->192.168.88.255:138, len 229
Sep/30/2020 20:01:56 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63135->192.168.88.1:53, len 62
Sep/30/2020 20:01:56 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63135->192.168.88.1:53, len 62
Sep/30/2020 20:01:56 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60063->192.168.88.1:53, len 76
Sep/30/2020 20:01:56 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60063->192.168.88.1:53, len 76
Sep/30/2020 20:01:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53148->192.168.88.1:53, len 72
Sep/30/2020 20:01:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53148->192.168.88.1:53, len 72
Sep/30/2020 20:02:22 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52338->192.168.88.1:53, len 61
Sep/30/2020 20:02:22 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52338->192.168.88.1:53, len 61
Sep/30/2020 20:02:24 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59149->192.168.88.1:53, len 69
Sep/30/2020 20:02:24 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59149->192.168.88.1:53, len 69
Sep/30/2020 20:02:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51194->192.168.88.1:53, len 65
Sep/30/2020 20:02:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51194->192.168.88.1:53, len 65
Sep/30/2020 20:02:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58220->192.168.88.1:53, len 72
Sep/30/2020 20:02:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58220->192.168.88.1:53, len 72
Sep/30/2020 20:02:37 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57661->192.168.88.1:53, len 56
Sep/30/2020 20:02:37 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57661->192.168.88.1:53, len 56
Sep/30/2020 20:02:38 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51335->192.168.88.1:53, len 65
Sep/30/2020 20:02:38 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51335->192.168.88.1:53, len 65
Sep/30/2020 20:02:44 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63223->192.168.88.1:53, len 61
Sep/30/2020 20:02:44 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63223->192.168.88.1:53, len 61
Sep/30/2020 20:02:59 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:61134->192.168.88.1:53, len 71
Sep/30/2020 20:02:59 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:61134->192.168.88.1:53, len 71
Sep/30/2020 20:03:06 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:49655->192.168.88.1:53, len 66
Sep/30/2020 20:03:06 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:49655->192.168.88.1:53, len 66
Sep/30/2020 20:03:15 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63396->192.168.88.1:53, len 74
Sep/30/2020 20:03:15 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63396->192.168.88.1:53, len 74
Sep/30/2020 20:03:30 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58134->192.168.88.1:53, len 71
Sep/30/2020 20:03:30 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58134->192.168.88.1:53, len 71
Sep/30/2020 20:03:47 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52796->192.168.88.1:53, len 88
Sep/30/2020 20:03:47 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52796->192.168.88.1:53, len 88
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51833->192.168.88.1:53, len 60
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51833->192.168.88.1:53, len 60
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:56114->192.168.88.1:53, len 60
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:56114->192.168.88.1:53, len 60
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51000->192.168.88.1:53, len 70
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51000->192.168.88.1:53, len 70
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51824->192.168.88.1:53, len 65
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51824->192.168.88.1:53, len 65
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60935->192.168.88.1:53, len 64
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60935->192.168.88.1:53, len 64
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63160->192.168.88.1:53, len 69
Sep/30/2020 20:03:51 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63160->192.168.88.1:53, len 69
Sep/30/2020 20:03:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51784->192.168.88.1:53, len 72
Sep/30/2020 20:03:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51784->192.168.88.1:53, len 72
Sep/30/2020 20:04:02 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59123->192.168.88.1:53, len 65
Sep/30/2020 20:04:02 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59123->192.168.88.1:53, len 65
Sep/30/2020 20:04:21 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55566->192.168.88.1:53, len 108
Sep/30/2020 20:04:21 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55566->192.168.88.1:53, len 108
Sep/30/2020 20:04:23 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57533->192.168.88.1:53, len 61
Sep/30/2020 20:04:23 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57533->192.168.88.1:53, len 61
Sep/30/2020 20:04:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52268->192.168.88.1:53, len 62
Sep/30/2020 20:04:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52268->192.168.88.1:53, len 62
Sep/30/2020 20:04:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52256->192.168.88.1:53, len 76
Sep/30/2020 20:04:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52256->192.168.88.1:53, len 76
Sep/30/2020 20:04:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51296->192.168.88.1:53, len 72
Sep/30/2020 20:04:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51296->192.168.88.1:53, len 72
Sep/30/2020 20:04:29 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53111->192.168.88.1:53, len 71
Sep/30/2020 20:04:29 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53111->192.168.88.1:53, len 71
Sep/30/2020 20:04:38 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57056->192.168.88.1:53, len 57
Sep/30/2020 20:04:38 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57056->192.168.88.1:53, len 57
Sep/30/2020 20:04:44 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53990->192.168.88.1:53, len 76
Sep/30/2020 20:04:44 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53990->192.168.88.1:53, len 76
Sep/30/2020 20:04:45 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52037->192.168.88.1:53, len 61
Sep/30/2020 20:04:45 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52037->192.168.88.1:53, len 61
Sep/30/2020 20:04:53 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52422->192.168.88.1:53, len 59
Sep/30/2020 20:04:53 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52422->192.168.88.1:53, len 59
Sep/30/2020 20:04:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63407->192.168.88.1:53, len 72
Sep/30/2020 20:04:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63407->192.168.88.1:53, len 72
Sep/30/2020 20:05:11 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60848->192.168.88.1:53, len 83
Sep/30/2020 20:05:11 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60848->192.168.88.1:53, len 83
Sep/30/2020 20:05:23 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:56072->192.168.88.1:53, len 65
Sep/30/2020 20:05:23 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:56072->192.168.88.1:53, len 65
Sep/30/2020 20:05:38 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:62874->192.168.88.1:53, len 66
Sep/30/2020 20:05:38 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:62874->192.168.88.1:53, len 66
Sep/30/2020 20:05:52 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:68->192.168.88.1:67, len 344
Sep/30/2020 20:05:52 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:68->192.168.88.1:67, len 344
Sep/30/2020 20:06:04 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:64437->192.168.88.1:53, len 80
Sep/30/2020 20:06:04 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:64437->192.168.88.1:53, len 80
Sep/30/2020 20:06:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59078->192.168.88.1:53, len 56
Sep/30/2020 20:06:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59078->192.168.88.1:53, len 56
Sep/30/2020 20:06:18 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:64708->192.168.88.1:53, len 61
Sep/30/2020 20:06:18 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:64708->192.168.88.1:53, len 61
Sep/30/2020 20:06:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52617->192.168.88.1:53, len 72
Sep/30/2020 20:06:27 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52617->192.168.88.1:53, len 72
Sep/30/2020 20:06:35 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:65106->192.168.88.1:53, len 63
Sep/30/2020 20:06:35 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:65106->192.168.88.1:53, len 63
Sep/30/2020 20:06:41 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55139->192.168.88.1:53, len 66
Sep/30/2020 20:06:41 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55139->192.168.88.1:53, len 66
Sep/30/2020 20:06:54 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55508->192.168.88.1:53, len 83
Sep/30/2020 20:06:54 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55508->192.168.88.1:53, len 83
Sep/30/2020 20:06:54 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57535->192.168.88.1:53, len 80
Sep/30/2020 20:06:54 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57535->192.168.88.1:53, len 80
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57758->192.168.88.1:53, len 76
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57758->192.168.88.1:53, len 76
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59383->192.168.88.1:53, len 72
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59383->192.168.88.1:53, len 72
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57660->192.168.88.1:53, len 62
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57660->192.168.88.1:53, len 62
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55206->192.168.88.1:53, len 76
Sep/30/2020 20:06:57 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:55206->192.168.88.1:53, len 76
Sep/30/2020 20:07:17 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57139->192.168.88.1:53, len 69
Sep/30/2020 20:07:17 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57139->192.168.88.1:53, len 69
Sep/30/2020 20:07:45 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60922->192.168.88.1:53, len 61
Sep/30/2020 20:07:45 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:60922->192.168.88.1:53, len 61
Sep/30/2020 20:07:54 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:62932->192.168.88.1:53, len 60
Sep/30/2020 20:07:54 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:62932->192.168.88.1:53, len 60
Sep/30/2020 20:07:56 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58501->192.168.88.1:53, len 63
Sep/30/2020 20:07:56 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58501->192.168.88.1:53, len 63
Sep/30/2020 20:08:02 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57963->192.168.88.1:53, len 61
Sep/30/2020 20:08:02 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:57963->192.168.88.1:53, len 61
Sep/30/2020 20:08:04 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63145->192.168.88.1:53, len 61
Sep/30/2020 20:08:04 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63145->192.168.88.1:53, len 61
Sep/30/2020 20:08:05 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53666->192.168.88.1:53, len 71
Sep/30/2020 20:08:05 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:53666->192.168.88.1:53, len 71
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:65021->192.168.88.1:53, len 65
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:65021->192.168.88.1:53, len 65
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52222->192.168.88.1:53, len 61
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:52222->192.168.88.1:53, len 61
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51018->192.168.88.1:53, len 65
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51018->192.168.88.1:53, len 65
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58393->192.168.88.1:53, len 66
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:58393->192.168.88.1:53, len 66
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:54655->192.168.88.1:53, len 62
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:54655->192.168.88.1:53, len 62
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51102->192.168.88.1:53, len 63
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:51102->192.168.88.1:53, len 63
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:62868->192.168.88.1:53, len 77
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:62868->192.168.88.1:53, len 77
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63007->192.168.88.1:53, len 73
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:63007->192.168.88.1:53, len 73
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59016->192.168.88.1:53, len 67
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:59016->192.168.88.1:53, len 67
Sep/30/2020 20:08:08 firewall,info TKSJA: TKSJA input: in:bridge out:(unknown 0), src-mac 04:92:26:d4:00:c2, proto UDP, 192.168.88.254:50787->192.168.88.1:53, len 70
